,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,rain_or_not,temperature(Celcius),humidity(%),windspeed(km/h),dateTime
107,2015-10-22,1900-01-01 20:23:30,foreigner,male,moderate,54,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,3,7,no,23,4,16,2.909529395,101.6997223,1,0,27.516666666666666,73.375,6.341666666666666,2015-10-22 20:23:30
108,2015-10-22,1900-01-01 20:49:14,chinese,male,thin,38,no,no_kids,big,black,casual,black,short_sleeve,blue_jeans,long,clothes,5,8,no,46,4,9,2.929831259,101.7314182,3,0,27.116666666666664,73.29166666666667,6.341666666666666,2015-10-22 20:49:14
109,2015-10-22,1900-01-01 22:10:13,chinese,male,moderate,32,no,no_kids,big,purple,formal,green,short_sleeve,brown,short,clothes,3,9,no,50,3,9,2.925045336,101.6968892,3,0,27.516666666666666,73.375,6.341666666666666,2015-10-22 22:10:13
110,2015-10-22,1900-01-01 22:52:01,chinese,female,thin,32,no,no_kids,big,blue,casual,purple,short_sleeve,brown,short,clothes,3,9,no,59,4,7,2.932982259,101.7324483,1,0,27.26666666666667,73.29166666666667,6.341666666666666,2015-10-22 22:52:01
111,2015-10-22,1900-01-01 23:18:33,indian,male,fat,47,no,no_kids,big,pink,casual,blue,short_sleeve,black,short,clothes,6,7,no,15,2,17,2.920905791,101.6378199,1,0,28.33333333333333,68.625,8.424999999999999,2015-10-22 23:18:33
112,2015-10-23,1900-01-01 01:09:08,chinese,female,fat,30,yes,toddler,big,red,casual,red,short_sleeve,green,short,clothes,6,10,no,22,5,20,2.955510695,101.6774643,2,1,27.241666666666664,78.70833333333333,6.683333333333334,2015-10-23 01:09:08
113,2015-10-23,1900-01-01 01:31:55,chinese,male,fat,47,no,no_kids,big,yellow,casual,brown,short_sleeve,black,long,clothes,3,8,yes,50,5,12,2.944350333,101.6316005,3,1,28.14166666666667,71.75,8.658333333333333,2015-10-23 01:31:55
114,2015-10-23,1900-01-01 01:52:36,indian,female,fat,39,no,no_kids,big,white,casual,grey,short_sleeve,black,long,clothes,3,10,no,60,0,8,2.969741447,101.7326093,1,1,27.241666666666664,78.70833333333333,6.683333333333334,2015-10-23 01:52:36
115,2015-10-23,1900-01-01 02:48:52,malay,male,fat,40,no,no_kids,big,black,casual,blue,short_sleeve,grey,long,clothes,5,7,no,22,3,18,2.946782315,101.6304899,3,1,28.2,71.79166666666667,8.658333333333333,2015-10-23 02:48:52
116,2015-10-23,1900-01-01 04:35:37,indian,male,moderate,37,no,no_kids,big,yellow,formal,white,short_sleeve,black,long,clothes,5,8,no,52,1,18,2.92958325,101.7446153,3,1,27.14166666666667,76.875,6.683333333333334,2015-10-23 04:35:37
117,2015-10-23,1900-01-01 07:07:53,chinese,female,fat,52,yes,baby,big,red,casual,white,short_sleeve,black,long,clothes,5,7,yes,15,0,19,2.950801571,101.6475723,3,1,27.83333333333333,74.20833333333333,8.658333333333333,2015-10-23 07:07:53
118,2015-10-23,1900-01-01 07:31:00,malay,male,fat,33,no,no_kids,big,red,casual,red,long sleeve,brown,short,clothes,3,7,no,29,3,16,2.935362189,101.7431844,3,1,27.34166666666667,76.875,6.683333333333334,2015-10-23 07:31:00
119,2015-10-23,1900-01-01 10:27:02,chinese,male,thin,34,no,no_kids,big,red,formal,white,short_sleeve,black,long,clothes,5,9,yes,44,2,15,2.940545969,101.6313899,1,1,28.100000000000005,71.75,8.658333333333333,2015-10-23 10:27:02
120,2015-10-23,1900-01-01 11:14:22,malay,male,fat,53,yes,baby,big,grey,casual,red,short_sleeve,yellow,long,clothes,3,9,no,58,4,13,2.94649583,101.6606522,3,1,27.5,76.91666666666667,8.658333333333333,2015-10-23 11:14:22
121,2015-10-23,1900-01-01 11:17:03,malay,female,moderate,53,yes,toddler,big,purple,formal,pink,short_sleeve,black,long,clothes,4,7,no,23,3,7,2.91005925,101.6762791,2,1,27.5,76.91666666666667,8.658333333333333,2015-10-23 11:17:03
122,2015-10-23,1900-01-01 11:54:36,indian,male,moderate,40,no,no_kids,small,green,formal,white,short_sleeve,black,short,clothes,3,9,no,58,0,21,2.942211723,101.6304912,1,1,28.2,71.75,8.658333333333333,2015-10-23 11:54:36
123,2015-10-23,1900-01-01 11:59:37,malay,male,moderate,40,no,no_kids,big,white,formal,white,short_sleeve,grey,long,clothes,4,10,no,53,1,8,2.942248354,101.6891296,3,1,27.5,76.91666666666667,8.658333333333333,2015-10-23 11:59:37
124,2015-10-23,1900-01-01 12:00:06,malay,male,fat,52,no,no_kids,big,blue,casual,black,long sleeve,black,long,clothes,6,10,no,48,1,13,2.958675928,101.6787285,3,1,27.141666666666666,78.70833333333333,6.683333333333334,2015-10-23 12:00:06
125,2015-10-23,1900-01-01 12:00:06,indian,male,fat,44,no,no_kids,big,white,casual,black,short_sleeve,grey,long,clothes,4,10,no,19,5,11,2.941856911,101.7165176,2,1,27.241666666666664,76.875,6.683333333333334,2015-10-23 12:00:06
126,2015-10-23,1900-01-01 12:00:06,malay,male,fat,43,no,no_kids,small,black,casual,black,short_sleeve,black,long,clothes,3,8,no,40,1,12,2.965896954,101.6735648,1,1,27.191666666666663,78.70833333333333,6.683333333333334,2015-10-23 12:00:06
127,2015-10-23,1900-01-01 12:01:53,chinese,male,thin,44,no,no_kids,big,yellow,casual,black,short_sleeve,red,short,clothes,4,8,yes,34,2,18,2.945227113,101.7108932,2,1,27.3,76.875,6.683333333333334,2015-10-23 12:01:53
128,2015-10-23,1900-01-01 12:23:32,malay,female,thin,52,no,no_kids,big,blue,casual,orange,short_sleeve,blue,short,clothes,5,8,no,23,4,16,2.906171995,101.7234891,2,1,27.441666666666663,76.91666666666667,8.658333333333333,2015-10-23 12:23:32
129,2015-10-23,1900-01-01 12:57:44,malay,female,fat,39,no,no_kids,big,purple,casual,black,short_sleeve,black,long,clothes,6,8,no,13,3,14,2.929545039,101.7080012,1,1,27.34166666666667,76.875,6.683333333333334,2015-10-23 12:57:44
130,2015-10-23,1900-01-01 15:17:25,malay,female,thin,31,no,no_kids,big,white,casual,red,short_sleeve,yellow,long,clothes,3,7,no,29,4,14,2.936136301,101.7118102,1,1,27.34166666666667,76.875,6.683333333333334,2015-10-23 15:17:25
131,2015-10-23,1900-01-01 16:06:01,indian,male,thin,31,no,no_kids,big,white,formal,grey,short_sleeve,grey,long,clothes,6,9,no,54,4,14,2.953809283,101.6512013,1,1,27.34166666666667,78.70833333333333,6.683333333333334,2015-10-23 16:06:01
132,2015-10-23,1900-01-01 16:06:01,indian,female,fat,40,no,no_kids,big,grey,casual,grey,long sleeve,yellow,long,clothes,4,9,no,36,2,14,2.949461681,101.729489,2,1,27.3,76.875,6.683333333333334,2015-10-23 16:06:01
133,2015-10-23,1900-01-01 16:11:32,malay,female,thin,28,yes,baby,big,white,casual,blue,short_sleeve,black,long,blankets,4,9,no,16,5,21,2.919622323,101.7184368,1,1,27.2,76.875,6.683333333333334,2015-10-23 16:11:32
134,2015-10-23,1900-01-01 16:33:34,malay,female,moderate,41,no,no_kids,big,green,traditional,blue,long sleeve,blue,long,clothes,4,7,yes,11,1,9,2.94747878,101.7418065,2,1,27.3,76.875,6.683333333333334,2015-10-23 16:33:34
135,2015-10-23,1900-01-01 17:31:48,malay,female,moderate,41,yes,toddler,big,white,casual,red,short_sleeve,blue_jeans,long,clothes,6,10,no,28,3,14,2.921348541,101.646776,2,1,28.100000000000005,71.75,6.683333333333334,2015-10-23 17:31:48
136,2015-10-23,1900-01-01 17:31:48,malay,male,fat,49,no,no_kids,big,blue,casual,purple,short_sleeve,white,long,clothes,5,9,no,41,0,20,2.924976939,101.6590791,1,1,27.5,76.91666666666667,8.658333333333333,2015-10-23 17:31:48
137,2015-10-23,1900-01-01 19:47:39,chinese,female,thin,30,no,no_kids,small,white,casual,green,short_sleeve,yellow,long,clothes,6,7,no,25,5,15,2.956082645,101.7154615,2,1,26.99166666666667,78.70833333333333,6.683333333333334,2015-10-23 19:47:39
138,2015-10-23,1900-01-01 19:55:14,chinese,male,moderate,48,no,no_kids,small,blue,formal,white,short_sleeve,black,short,clothes,3,9,no,19,4,13,2.949987021,101.6541451,1,1,27.4,76.875,6.683333333333334,2015-10-23 19:55:14
139,2015-10-23,1900-01-01 20:08:58,chinese,male,moderate,34,no,no_kids,big,purple,casual,white,short_sleeve,blue_jeans,long,clothes,5,7,no,15,0,11,2.963425135,101.741978,2,1,27.291666666666668,78.70833333333333,6.683333333333334,2015-10-23 20:08:58
140,2015-10-23,1900-01-01 20:39:42,foreigner,male,thin,38,no,no_kids,big,brown,casual,red,short_sleeve,grey,long,clothes,6,9,no,36,4,12,2.940328973,101.7055251,2,1,27.34166666666667,76.875,6.683333333333334,2015-10-23 20:39:42
141,2015-10-23,1900-01-01 21:18:54,foreigner,female,thin,39,yes,young,big,blue,casual,black,short_sleeve,black,long,clothes,3,9,no,11,1,20,2.938166689,101.6621167,2,1,27.34166666666667,76.875,6.683333333333334,2015-10-23 21:18:54
142,2015-10-23,1900-01-01 21:51:00,malay,female,moderate,35,yes,toddler,big,red,casual,blue,long sleeve,black,long,clothes,4,7,no,54,3,18,2.923160209,101.6656603,2,1,27.34166666666667,76.875,6.683333333333334,2015-10-23 21:51:00
143,2015-10-23,1900-01-01 22:31:34,indian,female,fat,40,yes,young,big,red,casual,purple,short_sleeve,purple,long,clothes,4,10,no,53,1,18,2.916494544,101.7354934,3,1,27.441666666666663,76.875,6.683333333333334,2015-10-23 22:31:34
144,2015-10-23,1900-01-01 22:58:27,chinese,male,thin,42,no,no_kids,big,blue,casual,blue,short_sleeve,brown,long,clothes,5,9,yes,19,1,17,2.963186713,101.6832483,3,1,27.191666666666663,78.70833333333333,6.683333333333334,2015-10-23 22:58:27
145,2015-10-23,1900-01-01 23:38:01,chinese,male,fat,42,no,no_kids,big,yellow,casual,blue,short_sleeve,black,long,clothes,3,7,no,43,5,14,2.928833077,101.7399022,1,1,27.3,76.875,6.683333333333334,2015-10-23 23:38:01
146,2015-10-24,1900-01-01 00:18:48,chinese,male,fat,36,no,no_kids,big,purple,casual,yellow,short_sleeve,pink,short,clothes,3,9,yes,58,3,19,2.918699478,101.6941536,1,1,26.475000000000005,84.5,4.479166666666667,2015-10-24 00:18:48
147,2015-10-24,1900-01-01 00:38:01,malay,male,thin,28,yes,baby,big,white,casual,red,short_sleeve,grey,long,clothes,3,9,no,17,3,21,2.906957309,101.6511576,3,1,26.675,84.54166666666667,5.845833333333334,2015-10-24 00:38:01
148,2015-10-24,1900-01-01 01:31:38,chinese,male,fat,53,no,no_kids,big,red,casual,white,short_sleeve,black,long,clothes,3,7,yes,26,2,8,2.945394523,101.7070453,3,1,26.40416666666667,84.5,4.479166666666667,2015-10-24 01:31:38
149,2015-10-24,1900-01-01 06:44:22,malay,male,thin,42,no,no_kids,big,purple,casual,yellow,short_sleeve,black,long,clothes,4,7,yes,22,5,8,2.943783594,101.731658,2,1,26.274999999999995,84.5,4.479166666666667,2015-10-24 06:44:22
150,2015-10-24,1900-01-01 06:56:49,chinese,female,moderate,39,no,no_kids,big,red,casual,yellow,short_sleeve,black,long,clothes,6,9,no,28,4,15,2.972629888,101.7191107,2,1,26.27916666666667,86.25,4.479166666666667,2015-10-24 06:56:49
151,2015-10-24,1900-01-01 08:51:44,chinese,male,fat,40,no,no_kids,big,pink,casual,white,long sleeve,brown,short,clothes,4,10,no,51,4,14,2.935676597,101.7274257,1,1,26.30416666666667,84.5,4.479166666666667,2015-10-24 08:51:44
152,2015-10-24,1900-01-01 09:07:33,indian,female,thin,41,no,no_kids,big,green,casual,yellow,short_sleeve,grey,long,clothes,6,9,no,48,0,11,2.911565983,101.7095475,3,1,26.575,84.54166666666667,4.479166666666667,2015-10-24 09:07:33
153,2015-10-24,1900-01-01 09:22:05,malay,female,thin,50,no,no_kids,big,red,casual,brown,long sleeve,brown,long,blankets,3,7,no,36,0,13,2.93940093,101.6495988,2,1,27.07916666666667,82.54166666666667,5.845833333333334,2015-10-24 09:22:05
154,2015-10-24,1900-01-01 09:23:10,malay,female,thin,48,no,no_kids,big,pink,casual,red,long sleeve,pink,long,clothes,6,9,no,57,3,10,2.971197986,101.6686288,3,1,26.379166666666663,86.25,4.479166666666667,2015-10-24 09:23:10
155,2015-10-24,1900-01-01 09:23:10,chinese,female,thin,42,no,no_kids,big,red,casual,green,long sleeve,red,long,clothes,6,8,no,19,3,20,2.946191658,101.7327251,2,1,26.274999999999995,84.5,4.479166666666667,2015-10-24 09:23:10
156,2015-10-24,1900-01-01 09:24:29,malay,male,thin,51,no,no_kids,small,white,casual,blue,short_sleeve,black,long,clothes,6,10,no,45,0,11,2.938586136,101.6421316,2,1,27.07916666666667,82.54166666666667,5.845833333333334,2015-10-24 09:24:29
157,2015-10-24,1900-01-01 10:30:48,chinese,female,thin,54,no,no_kids,big,red,casual,yellow,short_sleeve,brown,short,clothes,6,9,no,11,5,7,2.96041273,101.6703822,2,1,26.379166666666663,86.25,4.479166666666667,2015-10-24 10:30:48
158,2015-10-24,1900-01-01 10:30:48,malay,male,thin,50,yes,toddler,big,black,casual,black,short_sleeve,blue,long,clothes,4,10,no,21,5,13,2.971906764,101.7333458,1,1,26.379166666666663,86.25,4.479166666666667,2015-10-24 10:30:48
159,2015-10-24,1900-01-01 10:47:32,malay,female,fat,44,no,no_kids,big,blue,casual,purple,long sleeve,black,long,clothes,5,8,no,39,5,19,2.962840565,101.6707429,1,1,26.416666666666668,86.25,4.479166666666667,2015-10-24 10:47:32
160,2015-10-24,1900-01-01 10:59:09,malay,male,fat,37,no,no_kids,big,blue,casual,blue,short_sleeve,black,long,clothes,4,9,no,44,0,12,2.95610342,101.7455091,1,1,26.51666666666667,86.25,4.479166666666667,2015-10-24 10:59:09
161,2015-10-24,1900-01-01 11:12:18,malay,female,moderate,45,yes,young,small,red,casual,black,short_sleeve,red,long,clothes,4,7,no,36,0,19,2.939959365,101.6843272,2,1,26.575,84.54166666666667,4.479166666666667,2015-10-24 11:12:18
162,2015-10-24,1900-01-01 11:32:11,malay,male,fat,41,yes,young,big,blue,casual,orange,short_sleeve,grey,short,clothes,6,10,no,59,1,15,2.904171206,101.7115568,1,1,26.575,84.54166666666667,4.479166666666667,2015-10-24 11:32:11
163,2015-10-24,1900-01-01 11:34:26,indian,female,thin,37,no,no_kids,big,red,casual,grey,short_sleeve,brown,short,clothes,6,7,no,35,5,18,2.963192269,101.6578329,3,1,26.21666666666667,86.25,4.479166666666667,2015-10-24 11:34:26
164,2015-10-24,1900-01-01 12:00:51,indian,male,moderate,35,no,no_kids,big,black,casual,blue,short_sleeve,black,long,clothes,3,7,no,39,4,7,2.925180031,101.6878806,2,1,26.575,84.54166666666667,4.479166666666667,2015-10-24 12:00:51
165,2015-10-24,1900-01-01 12:14:54,chinese,male,thin,53,yes,baby,big,blue,casual,black,short_sleeve,grey,long,blankets,6,7,yes,17,3,10,2.908187096,101.6391063,2,1,27.07916666666667,82.54166666666667,5.845833333333334,2015-10-24 12:14:54
166,2015-10-24,1900-01-01 12:37:44,chinese,male,moderate,53,no,no_kids,small,white,casual,red,short_sleeve,brown,short,clothes,6,10,no,29,0,10,2.932600311,101.6594659,1,1,26.675,84.54166666666667,5.845833333333334,2015-10-24 12:37:44
167,2015-10-24,1900-01-01 13:05:01,chinese,male,moderate,51,no,no_kids,big,black,casual,red,short_sleeve,blue_jeans,long,clothes,6,7,no,38,4,14,2.931545986,101.6823876,2,1,26.604166666666668,84.54166666666667,5.845833333333334,2015-10-24 13:05:01
168,2015-10-24,1900-01-01 13:30:48,malay,female,thin,32,no,no_kids,big,red,casual,blue,short_sleeve,brown,long,clothes,4,8,yes,48,1,13,2.971431589,101.7405171,1,1,26.27916666666667,86.25,4.479166666666667,2015-10-24 13:30:48
169,2015-10-24,1900-01-01 13:37:15,malay,female,thin,52,no,no_kids,big,purple,casual,red,short_sleeve,black,long,clothes,5,9,no,58,1,12,2.912918927,101.7331987,3,1,26.604166666666668,84.54166666666667,4.479166666666667,2015-10-24 13:37:15
170,2015-10-24,1900-01-01 13:37:15,malay,male,thin,50,no,no_kids,big,purple,casual,green,long sleeve,white,long,clothes,4,8,no,11,3,13,2.908755511,101.6887063,2,1,26.604166666666668,84.54166666666667,5.845833333333334,2015-10-24 13:37:15
171,2015-10-24,1900-01-01 14:07:01,malay,male,moderate,31,no,no_kids,big,red,casual,brown,short_sleeve,white,long,clothes,4,10,no,56,1,17,2.914610198,101.6718867,1,1,26.675,84.54166666666667,5.845833333333334,2015-10-24 14:07:01
172,2015-10-24,1900-01-01 14:28:38,indian,female,moderate,54,no,no_kids,small,purple,casual,orange,short_sleeve,black,long,clothes,5,10,no,11,5,17,2.955138899,101.6788419,3,1,26.316666666666663,86.25,4.479166666666667,2015-10-24 14:28:38
173,2015-10-24,1900-01-01 14:39:02,foreigner,male,thin,47,no,no_kids,big,blue,casual,blue,short_sleeve,black,short,clothes,6,7,no,22,0,14,2.959588224,101.7137654,2,1,26.379166666666663,86.25,4.479166666666667,2015-10-24 14:39:02
174,2015-10-24,1900-01-01 14:51:31,chinese,male,moderate,39,no,no_kids,big,black,casual,red,short_sleeve,black,short,clothes,3,9,yes,37,3,18,2.969093026,101.6918532,1,1,26.416666666666668,86.25,4.479166666666667,2015-10-24 14:51:31
175,2015-10-24,1900-01-01 14:55:41,indian,female,thin,50,no,no_kids,small,black,casual,yellow,short_sleeve,black,long,clothes,4,8,no,19,3,17,2.959252251,101.666786,3,1,26.416666666666668,86.25,4.479166666666667,2015-10-24 14:55:41
176,2015-10-24,1900-01-01 15:01:59,indian,male,moderate,34,no,no_kids,big,purple,formal,orange,long sleeve,black,long,blankets,4,7,yes,56,1,10,2.927328854,101.6759946,1,1,26.604166666666668,84.54166666666667,5.845833333333334,2015-10-24 15:01:59
177,2015-10-24,1900-01-01 15:20:20,chinese,female,thin,47,no,no_kids,big,black,casual,blue,short_sleeve,brown,long,blankets,6,8,no,42,0,7,2.931887212,101.6407213,3,1,27.07916666666667,82.54166666666667,5.845833333333334,2015-10-24 15:20:20
178,2015-10-24,1900-01-01 15:30:07,malay,male,fat,40,no,no_kids,big,blue,formal,black,short_sleeve,blue_jeans,long,clothes,5,10,no,20,1,13,2.939454169,101.639956,2,1,27.07916666666667,82.54166666666667,5.845833333333334,2015-10-24 15:30:07
179,2015-10-24,1900-01-01 15:30:07,chinese,female,thin,51,no,no_kids,big,red,formal,white,short_sleeve,black,long,clothes,3,8,no,14,2,7,2.965380492,101.6358077,1,1,26.89583333333333,84.66666666666667,5.845833333333334,2015-10-24 15:30:07
180,2015-10-24,1900-01-01 15:30:07,chinese,male,moderate,37,no,no_kids,big,white,casual,black,short_sleeve,white,long,clothes,4,7,yes,16,1,20,2.934599617,101.6622515,1,1,26.575,84.54166666666667,4.479166666666667,2015-10-24 15:30:07
181,2015-10-24,1900-01-01 17:07:48,malay,female,thin,40,no,no_kids,big,red,formal,red,long sleeve,blue_jeans,long,clothes,5,10,no,37,2,10,2.913977854,101.7214809,1,1,26.274999999999995,84.5,4.479166666666667,2015-10-24 17:07:48
182,2015-10-24,1900-01-01 17:07:48,chinese,female,thin,54,yes,young,big,red,casual,black,short_sleeve,black,long,clothes,5,7,no,38,0,14,2.953151892,101.6457876,3,1,26.89583333333333,84.66666666666667,5.845833333333334,2015-10-24 17:07:48
183,2015-10-24,1900-01-01 17:32:53,indian,female,moderate,38,no,no_kids,big,yellow,casual,grey,short_sleeve,blue_jeans,short,clothes,6,10,no,58,5,15,2.947404674,101.7225155,3,1,26.475000000000005,84.5,4.479166666666667,2015-10-24 17:32:53
184,2015-10-24,1900-01-01 18:56:36,indian,female,moderate,49,no,no_kids,big,blue,formal,white,short_sleeve,blue_jeans,long,clothes,3,7,no,18,1,10,2.957236712,101.6394192,2,1,26.83333333333333,84.66666666666667,5.845833333333334,2015-10-24 18:56:36
185,2015-10-24,1900-01-01 19:02:34,indian,female,thin,39,no,no_kids,small,black,casual,white,long sleeve,black,long,blankets,5,10,yes,24,3,20,2.95109411,101.7134341,2,1,26.27916666666667,86.25,4.479166666666667,2015-10-24 19:02:34
186,2015-10-24,1900-01-01 19:39:23,malay,male,thin,41,no,no_kids,big,blue,casual,red,short_sleeve,black,long,clothes,3,7,yes,53,2,7,2.963450278,101.6887548,3,1,26.416666666666668,86.25,4.479166666666667,2015-10-24 19:39:23
187,2015-10-24,1900-01-01 19:39:23,chinese,female,moderate,40,no,no_kids,small,black,casual,black,short_sleeve,white,long,clothes,4,10,no,34,4,8,2.935396969,101.742992,1,1,26.504166666666663,84.54166666666667,4.479166666666667,2015-10-24 19:39:23
188,2015-10-24,1900-01-01 20:03:39,malay,male,thin,41,no,no_kids,big,blue,casual,black,short_sleeve,blue_jeans,long,blankets,4,9,no,16,2,15,2.958858058,101.6947694,1,1,26.579166666666666,86.25,5.845833333333334,2015-10-24 20:03:39
189,2015-10-24,1900-01-01 20:07:19,chinese,female,thin,51,no,no_kids,big,blue,casual,black,short_sleeve,white,long,clothes,4,8,no,35,2,20,2.92627066,101.7287669,3,1,26.204166666666666,84.5,4.479166666666667,2015-10-24 20:07:19
190,2015-10-24,1900-01-01 20:59:01,malay,female,fat,29,no,no_kids,big,pink,formal,grey,short_sleeve,blue,long,clothes,3,8,yes,45,1,9,2.935001243,101.6394673,3,1,27.07916666666667,82.54166666666667,5.845833333333334,2015-10-24 20:59:01
191,2015-10-24,1900-01-01 20:59:01,malay,female,fat,45,no,no_kids,big,black,formal,blue,short_sleeve,purple,long,clothes,5,7,no,42,2,8,2.934964024,101.7319388,3,1,26.375,84.5,4.479166666666667,2015-10-24 20:59:01
192,2015-10-24,1900-01-01 20:59:01,malay,female,fat,54,no,no_kids,big,white,casual,blue,short_sleeve,brown,long,clothes,3,7,no,50,5,14,2.934500834,101.6301718,2,1,26.979166666666668,82.54166666666667,5.845833333333334,2015-10-24 20:59:01
193,2015-10-24,1900-01-01 21:06:04,indian,male,moderate,45,no,no_kids,big,white,casual,red,short_sleeve,green,long,clothes,6,9,no,55,1,14,2.945916206,101.7466365,3,1,26.30416666666667,84.5,4.479166666666667,2015-10-24 21:06:04
194,2015-10-24,1900-01-01 21:12:32,malay,male,fat,39,no,no_kids,big,grey,casual,white,long sleeve,grey,long,clothes,6,9,no,29,3,14,2.960308476,101.7017119,3,1,26.51666666666667,86.25,5.845833333333334,2015-10-24 21:12:32
195,2015-10-24,1900-01-01 21:12:32,malay,male,thin,53,no,no_kids,big,black,casual,grey,short_sleeve,brown,long,clothes,5,8,yes,19,3,15,2.967103729,101.7250105,1,1,26.27916666666667,86.25,4.479166666666667,2015-10-24 21:12:32
